Time(ms),Main(mA),Main Voltage(V),
0.10308504104614258,267.8156808175742,4.18725,
0.1032721996307373,267.44749868832264,4.19,
0.10347437858581543,265.36113328923057,4.188,
0.10365629196166992,262.9065857608869,4.18825,
0.10390233993530273,265.9747701713165,4.189,
0.10404109954833984,274.19750439126767,4.1850000000000005,
0.10423398017883301,279.842963706458,4.18675,
0.10450220108032227,269.7793188402491,4.187,
0.10464310646057129,274.81114127335354,4.186,
0.10486602783203125,280.21114583570954,4.186,
0.10505318641662598,276.28386979035974,4.1855,
0.1052701473236084,270.392955722335,4.189,
0.10547304153442383,270.76113785158657,4.1865,
0.10567331314086914,270.88386522800374,4.1850000000000005,
0.1058969497680664,266.4656796769852,4.189,
0.10608315467834473,268.18386294682574,4.186,
0.10628509521484375,268.55204507607726,4.18675,
0.10646414756774902,267.692953441157,4.18475,
0.1066591739654541,283.2793302461391,4.1842500000000005,
0.10685920715332031,278.3702351894518,4.189,
0.10705733299255371,267.5702260647398,4.187,
0.10727620124816895,265.2384059128134,4.1835,
0.1074821949005127,289.292971690581,4.18625,
0.10765719413757324,303.40661997855693,4.18175,
0.10787415504455566,297.2702511576978,4.184,
0.10807394981384277,296.2884321463604,4.18225,
0.10825610160827637,288.4338800556607,4.18375,
0.10845422744750977,272.72477587426147,4.18375,
0.10865998268127441,275.792960284691,4.18675,
0.1088721752166748,270.2702283459178,4.1895,
0.10906219482421875,269.41113671099754,4.1895,
0.10926532745361328,267.9384081939914,4.1850000000000005,
0.10946822166442871,268.18386294682574,4.18775,
0.10966134071350098,266.95658918265394,4.1865,
0.10988426208496094,265.9747701713165,4.1850000000000005,
0.11008620262145996,265.7293154184821,4.1875,
0.1102609634399414,267.9384081939914,4.1875,
0.1104581356048584,265.1156785363962,4.18475,
0.11066007614135742,282.91114811688755,4.18475,
0.11087203025817871,266.95658918265394,4.18625,
0.1110532283782959,270.5156830987522,4.18525,
0.11125302314758301,264.74749640714464,4.18625,
0.11146712303161621,267.44749868832264,4.18525,
0.11166000366210938,265.85204279489926,4.182,
0.11191821098327637,265.85204279489926,4.1835,
0.11202406883239746,268.18386294682574,4.18375,
0.11226224899291992,269.1656819581632,4.18475,
0.11247897148132324,268.4293176996601,4.187,
0.11265921592712402,277.6338709309487,4.187,
0.11286020278930664,267.44749868832264,4.1850000000000005,
0.1130521297454834,268.06113557040857,4.18775,
0.1132822036743164,267.8156808175742,4.1855,
0.11346936225891113,268.55204507607726,4.18475,
0.11366820335388184,267.0793165590711,4.1857500000000005,
0.11389636993408203,285.4884230216484,4.1845,
0.11407017707824707,283.0338754933047,4.18375,
0.1142721176147461,275.9156876611082,4.18475,
0.11446619033813477,256.03385268152476,4.18375,
0.11466026306152344,277.14296142528,4.186,
0.11487102508544922,292.97479298309645,4.1845,
0.11507201194763184,278.8611446951206,4.1842500000000005,
0.11527323722839355,244.62020667472686,4.18825,
0.11547112464904785,244.74293405114403,4.18325,
0.11565637588500977,262.1702215023838,4.18375,
0.11586928367614746,303.0384378493054,4.1815,
0.1160581111907959,303.40661997855693,4.18125,
0.11627602577209473,298.62025229828686,4.1845,
0.11646628379821777,298.8657070511212,4.184,
0.1166682243347168,296.04297739352603,4.18475,
0.11686921119689941,276.28386979035974,4.1835,
0.11707425117492676,277.8793256837831,4.1865,
0.11728715896606445,275.792960284691,4.1845,
0.11747097969055176,278.6156899422862,4.1825,
0.11763930320739746,277.51114355453154,4.1842500000000005,
0.11786818504333496,278.492962565869,4.18125,
0.11806511878967285,278.0020530602003,4.18375,
0.1182851791381836,285.12024089239685,4.1875,
0.1184701919555664,275.9156876611082,4.182,
0.11867213249206543,306.84298651823804,4.184,
0.1188821792602539,298.62025229828686,4.18325,
0.11908817291259766,298.00661541620093,4.18525,
0.11926817893981934,302.4248009672195,4.1815,
0.11947226524353027,318.5020872778703,4.1835,
0.11967206001281738,304.51116636631156,4.183,
0.11987113952636719,310.27935305791914,4.186,
0.12005925178527832,309.42026142299886,4.1842500000000005,
0.12026119232177734,298.62025229828686,4.186,
0.12047314643859863,297.392978534115,4.18325,
0.12064409255981445,307.33389602390673,4.1865,
0.12087512016296387,297.88388803978376,4.1845,
0.1210482120513916,299.97025343887583,4.1815,
0.1212470531463623,301.93389146155073,4.18175,
0.1214599609375,301.1975272030477,4.18125,
0.1216282844543457,303.0384378493054,4.1845,
0.12183618545532227,300.2157081917102,4.1850000000000005,
0.12205910682678223,303.77480210780845,4.184,
0.12226200103759766,303.77480210780845,4.1835,
0.1224822998046875,304.87934849556314,4.1845,
0.1226811408996582,324.14754659306067,4.18275,
0.12283706665039062,332.493008189429,4.18125,
0.12307620048522949,485.4113192052376,4.1675,
0.12325119972229004,610.3477883979288,4.16625,
0.12346720695495605,502.59315190364305,4.18325,
0.1236732006072998,316.17026712594384,4.18025,
0.12386822700500488,318.74754203070466,4.1842500000000005,
0.12407231330871582,346.8521112302393,4.179,
0.12459516525268555,380.35668499212994,4.1815,
0.12483406066894531,392.0157857517622,4.175,
0.12483406066894531,398.88851883112443,4.1777500000000005,
0.12499308586120605,408.58398156808175,4.17875,
0.12514305114746094,360.22939525971213,4.1850000000000005,
0.12530732154846191,338.50664963387095,4.1805,
0.12547516822814941,362.92939754089014,4.186,
0.1257021427154541,330.40664279033695,4.1850000000000005,
0.12587809562683105,325.1293656043981,4.18275,
0.12604713439941406,325.8657298629012,4.18525,
0.12628912925720215,324.7611834751466,4.18525,
0.1264944076538086,330.40664279033695,4.18025,
0.12671828269958496,343.90665419622695,4.1845,
0.12688326835632324,330.40664279033695,4.18225,
0.12707304954528809,329.1793690261651,4.1785,
0.12726402282714844,324.88391085156377,4.1835,
0.12746024131774902,316.78390400802977,4.18375,
0.1277141571044922,310.64753518717066,4.18525,
0.12789416313171387,310.5248078107535,4.18675,
0.12813425064086914,310.892989940005,4.183,
0.12829327583312988,305.24753062481466,4.18325,
0.12851214408874512,303.40661997855693,4.18475,
0.12868309020996094,306.9657138946552,4.184,
0.12883830070495605,301.5657093322992,4.1845,
0.12906908988952637,298.4975249218697,4.183,
0.12926411628723145,296.41115952277755,4.186,
0.1294703483581543,296.1657047699432,4.18475,
0.12966012954711914,296.1657047699432,4.18625,
0.1298532485961914,296.04297739352603,4.1857500000000005,
0.1300821304321289,297.7611606633666,4.1855,
0.13030219078063965,298.62025229828686,4.1855,
0.1305069923400879,313.2248100919315,4.18075,
0.13066720962524414,329.1793690261651,4.183,
0.1308443546295166,308.07026028240983,4.1855,
0.13110923767089844,302.792983096471,4.184,
0.13129019737243652,306.10662225973493,4.18525,
0.1314692497253418,321.692999064717,4.18175,
0.13169527053833008,307.94753290599266,4.18825,
0.13188719749450684,273.95204963843327,4.1835,
0.13210535049438477,274.0747770148505,4.18375,
0.1323072910308838,282.6656933640532,4.18375,
0.13246798515319824,333.9657367064352,4.184,
0.1326441764831543,336.29755685836165,4.18375,
0.13289809226989746,326.6020941214043,4.186,
0.1330702304840088,325.8657298629012,4.18325,
0.13329100608825684,315.1884481146064,4.184,
0.13348031044006348,299.6020713096243,4.1855,
0.13366222381591797,295.0611583821886,4.184,
0.13385319709777832,300.4611629445446,4.183,
0.1340491771697998,314.82026598535487,4.18125,
0.13425207138061523,296.5338868991947,4.18225,
0.13448023796081543,314.82026598535487,4.18325,
0.13465499877929688,306.72025914182086,4.1825,
0.1348581314086914,308.4384424116614,4.18275,
0.1350572109222412,312.73390058626273,4.18075,
0.1352860927581787,327.70664050915894,4.18225,
0.13549327850341797,325.8657298629012,4.1845,
0.1356821060180664,310.892989940005,4.1842500000000005,
0.13586711883544922,299.6020713096243,4.186,
0.13607025146484375,303.0384378493054,4.1842500000000005,
0.13625335693359375,305.1248032483975,4.18325,
0.13645124435424805,309.54298879941604,4.186,
0.13668417930603027,299.7247986860415,4.1865,
0.1368560791015625,298.8657070511212,4.1845,
0.1372232437133789,298.00661541620093,4.18175,
0.13733410835266113,296.2884321463604,4.18375,
0.13747715950012207,298.2520701690353,4.18525,
0.1376481056213379,299.2338891803727,4.1835,
0.1378612518310547,300.092980815293,4.1842500000000005,
0.13810515403747559,301.1975272030477,4.183,
0.13829398155212402,298.8657070511212,4.1835,
0.13849616050720215,313.9611743504346,4.1850000000000005,
0.1386861801147461,298.37479754545245,4.18475,
0.1388700008392334,305.6157127540662,4.1845,
0.13909912109375,300.8293450737961,4.1865,
0.1392812728881836,298.62025229828686,4.18475,
0.13947224617004395,296.77934165202913,4.184,
0.13967633247375488,297.6384332869494,4.1850000000000005,
0.13990020751953125,303.77480210780845,4.18725,
0.14006614685058594,299.97025343887583,4.1845,
0.14026618003845215,298.4975249218697,4.18275,
0.1404731273651123,308.192987658827,4.1855,
0.14067625999450684,306.47480438898646,4.1842500000000005,
0.14084720611572266,330.2839154139198,4.18375,
0.14105439186096191,327.2157310034902,4.18225,
0.14125633239746094,324.7611834751466,4.1825,
0.14147305488586426,323.1657275817232,4.1835,
0.1416611671447754,309.42026142299886,4.18275,
0.1418759822845459,301.1975272030477,4.1835,
0.1420753002166748,300.8293450737961,4.1850000000000005,
0.14229512214660645,299.35661655678996,4.1857500000000005,
0.14246821403503418,318.01117777220156,4.1835,
0.14264607429504395,300.4611629445446,4.1857500000000005,
0.14285802841186523,302.54752834363666,4.18,
0.14308929443359375,298.37479754545245,4.1842500000000005,
0.1432802677154541,299.11116180395555,4.1857500000000005,
0.1434922218322754,298.2520701690353,4.1850000000000005,
0.143693208694458,297.6384332869494,4.1855,
0.1438891887664795,299.35661655678996,4.184,
0.14408612251281738,316.04753974952666,4.187,
0.14428114891052246,299.84752606245866,4.18275,
0.14448308944702148,306.5975317654037,4.184,
0.14468097686767578,301.81116408513356,4.183,
0.1448650360107422,315.9248123731095,4.18175,
0.14509916305541992,305.98389488331776,4.18625,
0.1452631950378418,298.37479754545245,4.1855,
0.1454782485961914,296.41115952277755,4.18175,
0.1456739902496338,301.32025457946486,4.1855,
0.14587807655334473,297.88388803978376,4.183,
0.14607524871826172,296.2884321463604,4.18525,
0.14628195762634277,304.7566211191459,4.18225,
0.14647221565246582,318.2566325250359,4.18325,
0.14670109748840332,302.67025572005383,4.18375,
0.14688515663146973,301.93389146155073,4.1825,
0.14712023735046387,307.33389602390673,4.1865,
0.14728331565856934,311.1384446928394,4.1850000000000005,
0.14750432968139648,302.17934621438513,4.1855,
0.14770102500915527,303.0384378493054,4.1855,
0.14786314964294434,305.1248032483975,4.18525,
0.14808225631713867,301.07479982663045,4.18,
0.14829111099243164,319.1157241599562,4.18625,
0.14846110343933105,281.68387435271575,4.1845,
0.14870405197143555,272.4793211214271,4.18525,
0.14888811111450195,279.842963706458,4.18225,
0.1491072177886963,318.74754203070466,4.1842500000000005,
0.14930319786071777,332.0020986837603,4.18325,
0.14949822425842285,327.33845837990737,4.18325,
0.1496891975402832,324.27027396947784,4.1855,
0.15018820762634277,317.8884503957844,4.18275,
0.15046405792236328,301.1975272030477,4.1825,
0.15046405792236328,306.10662225973493,4.18725,
0.15061140060424805,311.7520815749253,4.1845,
0.15075922012329102,298.2520701690353,4.18325,
0.15091919898986816,297.14752378128065,4.1825,
0.15111923217773438,303.6520747313913,4.18475,
0.1512923240661621,297.392978534115,4.18275,
0.1515061855316162,298.00661541620093,4.183,
0.15171217918395996,307.8248055295755,4.1825,
0.15189123153686523,301.07479982663045,4.1842500000000005,
0.15209317207336426,300.4611629445446,4.184,
0.1522979736328125,313.2248100919315,4.1845,
0.15247225761413574,304.2657116134772,4.1845,
0.1526930332183838,301.1975272030477,4.18725,
0.15285420417785645,306.2293496361521,4.187,
0.15312409400939941,300.092980815293,4.1855,
0.1532580852508545,296.77934165202913,4.1845,
0.1534881591796875,300.092980815293,4.183,
0.15367412567138672,299.7247986860415,4.18375,
0.1538853645324707,304.14298423706003,4.18325,
0.1540672779083252,310.4020804343363,4.181,
0.1542961597442627,314.57481123252046,4.18275,
0.1544811725616455,311.0157173164222,4.1850000000000005,
0.15470004081726074,301.07479982663045,4.184,
0.15489530563354492,298.62025229828686,4.1845,
0.15509033203125,300.4611629445446,4.1842500000000005,
0.1553342342376709,299.35661655678996,4.18225,
0.15552830696105957,299.7247986860415,4.18375,
0.15568304061889648,298.9884344275384,4.186,
0.15589523315429688,305.7384401304834,4.18375,
0.15608620643615723,309.17480667016446,4.182,
0.15628623962402344,315.67935762027514,4.18225,
0.15645432472229004,302.67025572005383,4.186,
0.15670418739318848,301.1975272030477,4.183,
0.1568911075592041,296.1657047699432,4.1842500000000005,
0.15708112716674805,296.2884321463604,4.1850000000000005,
0.15734124183654785,303.1611652257226,4.1805,
0.1575150489807129,336.9111937404476,4.1815,
0.15771698951721191,337.2793758696991,4.18175,
0.1579301357269287,333.84300933001805,4.183,
0.15810322761535645,326.6020941214043,4.1850000000000005,
0.1583113670349121,328.07482263841047,4.1835,
0.15850615501403809,299.7247986860415,4.1850000000000005,
0.15870428085327148,303.6520747313913,4.1850000000000005,
0.15891027450561523,310.77026256358783,4.182,
0.15911507606506348,299.97025343887583,4.18375,
0.15928912162780762,301.32025457946486,4.18,
0.15949726104736328,312.4884458334284,4.1825,
0.15970206260681152,305.98389488331776,4.1835,
0.15991926193237305,298.1293427926181,4.18475,
0.16010618209838867,296.2884321463604,4.1855,
0.16034722328186035,308.5611697880786,4.183,
0.16049718856811523,296.2884321463604,4.1842500000000005,
0.16070294380187988,298.4975249218697,4.18375,
0.1608891487121582,298.2520701690353,4.18275,
0.1610713005065918,299.84752606245866,4.181,
0.16128325462341309,305.492985377649,4.1825,
0.16149210929870605,310.64753518717066,4.18325,
0.16167497634887695,306.47480438898646,4.1842500000000005,
0.16187119483947754,298.62025229828686,4.18375,
0.16209101676940918,300.9520724502133,4.1835,
0.1623213291168213,311.38389944567376,4.1845,
0.16250324249267578,301.6884367087164,4.1855,
0.16288018226623535,301.44298195588203,4.1850000000000005,
0.16305208206176758,303.6520747313913,4.182,
0.1632242202758789,309.42026142299886,4.18375,
0.1633591651916504,304.02025686064286,4.18675,
0.16350626945495605,300.70661769737893,4.186,
0.1636962890625,303.5293473549741,4.186,
0.16391921043395996,315.67935762027514,4.1825,
0.16411805152893066,320.34299792412804,4.18325,
0.16433310508728027,305.7384401304834,4.18075,
0.16449618339538574,290.8884275840044,4.18175,
0.16468405723571777,304.2657116134772,4.18075,
0.16489219665527344,323.2884549581404,4.1845,
0.16511011123657227,289.6611538198326,4.18525,
0.1653270721435547,276.4065971667769,4.1850000000000005,
0.1655113697052002,280.8247827177955,4.1865,
0.1657102108001709,311.2611720692566,4.181,
0.16593003273010254,332.37028081301185,4.18125,
0.16613411903381348,331.3884618016744,4.18,
0.16631126403808594,345.7475648424847,4.1815,
0.16649222373962402,322.67481807605446,4.1805,
0.16669917106628418,309.2975340465817,4.18375,
0.16689205169677734,298.62025229828686,4.1815,
0.1671161651611328,300.58389032096176,4.184,
0.1673271656036377,298.62025229828686,4.1815,
0.1675112247467041,300.3384355681274,4.1850000000000005,
0.16772031784057617,302.0566188379679,4.183,
0.16792917251586914,301.6884367087164,4.1845,
0.16812801361083984,303.28389260213976,4.18375,
0.16830730438232422,307.8248055295755,4.186,
0.16848206520080566,298.8657070511212,4.1875,
0.16869616508483887,300.092980815293,4.1825,
0.16888022422790527,300.8293450737961,4.18375,
0.1691131591796875,299.97025343887583,4.18675,
0.16930198669433594,297.7611606633666,4.1865,
0.16949915885925293,298.4975249218697,4.1855,
0.16968393325805664,296.77934165202913,4.1855,
0.16988921165466309,298.1293427926181,4.184,
0.17008304595947266,301.07479982663045,4.18225,
0.17029404640197754,307.21116864748956,4.181,
0.17050719261169434,297.5157059105322,4.1842500000000005,
0.17069530487060547,297.392978534115,4.1842500000000005,
0.17089009284973145,300.8293450737961,4.1845,
0.17111921310424805,304.02025686064286,4.18325,
0.17133736610412598,302.792983096471,4.18275,
0.17152118682861328,303.6520747313913,4.1855,
0.17172932624816895,305.0020758719803,4.1835,
0.17191123962402344,306.10662225973493,4.18475,
0.1721200942993164,310.5248078107535,4.1835,
0.1723182201385498,305.0020758719803,4.18225,
0.17251205444335938,300.4611629445446,4.1857500000000005,
0.17270231246948242,300.3384355681274,4.182,
0.17287611961364746,303.5293473549741,4.18375,
0.17309021949768066,300.8293450737961,4.1857500000000005,
0.17332720756530762,301.93389146155073,4.183,
0.17350220680236816,297.14752378128065,4.184,
0.17371320724487305,299.97025343887583,4.18325,
0.17390227317810059,315.5566302438579,4.1845,
0.17411208152770996,352.2521157925953,4.18225,
0.17434430122375488,348.9384766293314,4.18275,
0.1745133399963379,334.5793735885211,4.1857500000000005,
0.17471623420715332,331.8793713073431,4.18225,
0.17490100860595703,328.44300476766205,4.1857500000000005,
0.1751260757446289,309.6657161758332,4.18725,
0.1753389835357666,308.192987658827,4.18325,
0.17580914497375488,306.47480438898646,4.18275,
0.17597222328186035,308.5611697880786,4.18325,
0.17597222328186035,307.94753290599266,4.182,
0.17613530158996582,313.47026484476584,4.18525,
0.17635107040405273,305.492985377649,4.18925,
0.17650318145751953,311.2611720692566,4.1850000000000005,
0.17672014236450195,307.8248055295755,4.18475,
0.1768782138824463,299.11116180395555,4.1875,
0.17712116241455078,299.2338891803727,4.18325,
0.17731714248657227,298.9884344275384,4.18325,
0.17749404907226562,298.8657070511212,4.184,
0.17771220207214355,300.3384355681274,4.183,
0.17787814140319824,299.35661655678996,4.1850000000000005,
0.17809319496154785,314.4520838561033,4.1815,
0.17833495140075684,318.37935990145314,4.1857500000000005,
0.17850327491760254,297.7611606633666,4.18475,
0.1786952018737793,299.11116180395555,4.18475,
0.17893028259277344,298.8657070511212,4.181,
0.17912602424621582,300.4611629445446,4.1805,
0.17934226989746094,327.70664050915894,4.18475,
0.17954206466674805,299.11116180395555,4.18125,
0.1797041893005371,313.34753746834866,4.18475,
0.17991399765014648,298.00661541620093,4.1805,
0.18012332916259766,306.9657138946552,4.1835,
0.18032407760620117,302.17934621438513,4.186,
0.18051815032958984,314.4520838561033,4.18375,
0.1806941032409668,298.2520701690353,4.1855,
0.18094325065612793,298.4975249218697,4.183,
0.18112826347351074,292.3611561010106,4.18525,
0.18134713172912598,296.1657047699432,4.1842500000000005,
0.1815052032470703,314.20662910326894,4.182,
0.18171334266662598,307.33389602390673,4.18775,
0.1819171905517578,274.0747770148505,4.184,
0.1821141242980957,292.48388347742775,4.18675,
0.18236517906188965,290.1520633255013,4.181,
0.18252110481262207,332.6157355658462,4.1855,
0.18269801139831543,332.24755343659467,4.183,
0.18293023109436035,328.5657321440792,4.18275,
0.18312811851501465,323.77936446380915,4.1835,
0.1833651065826416,312.24299108059404,4.186,
0.1835331916809082,299.97025343887583,4.1825,
0.18370318412780762,304.02025686064286,4.18325,
0.18387627601623535,307.21116864748956,4.18475,
0.18412017822265625,314.08390172685176,4.18275,
0.18436098098754883,298.4975249218697,4.1850000000000005,
0.18449616432189941,301.6884367087164,4.188,
0.18470501899719238,301.32025457946486,4.18525,
0.1849052906036377,314.4520838561033,4.18225,
0.18508005142211914,308.07026028240983,4.1865,
0.18532204627990723,304.2657116134772,4.18525,
0.18552327156066895,317.1520861372813,4.18275,
0.1857132911682129,331.3884618016744,4.1845,
0.18590021133422852,303.8975294842257,4.1835,
0.18609619140625,319.23845153637336,4.1815,
0.1863412857055664,303.6520747313913,4.184,
0.1865081787109375,303.6520747313913,4.18225,
0.18669724464416504,303.5293473549741,4.1825,
0.18690729141235352,306.72025914182086,4.1825,
0.18711304664611816,311.38389944567376,4.1850000000000005,
0.18733906745910645,308.07026028240983,4.18475,
0.18752217292785645,307.33389602390673,4.18275,
0.18768620491027832,314.20662910326894,4.18225,
0.18790912628173828,314.4520838561033,4.18375,
0.18810606002807617,317.0293587608641,4.18175,
0.18844819068908691,308.192987658827,4.1825,
0.18858027458190918,308.80662454091294,4.18275,
0.18873810768127441,307.33389602390673,4.1865,
0.18890905380249023,308.9293519173301,4.18375,
0.18913722038269043,304.63389374272873,4.1845,
0.189345121383667,303.8975294842257,4.18525,
0.1894972324371338,307.21116864748956,4.18275,
0.18972110748291016,305.492985377649,4.1850000000000005,
0.1899120807647705,315.9248123731095,4.17825,
0.19010210037231445,330.40664279033695,4.182,
0.19032716751098633,309.0520792937473,4.1825,
0.19051027297973633,310.77026256358783,4.18375,
0.19069814682006836,321.2020895590483,4.1835,
0.19091105461120605,345.7475648424847,4.18275,
0.19110918045043945,331.7566439309259,4.18125,
0.19132518768310547,327.093003627073,4.18475,
0.19151830673217773,321.93845381755136,4.1857500000000005,
0.1917102336883545,306.9657138946552,4.18175,
0.19190311431884766,303.8975294842257,4.18325,
0.1920933723449707,296.41115952277755,4.18225,
0.19231724739074707,302.3020735908023,4.18225,
0.1924901008605957,297.5157059105322,4.18075,
0.1927022933959961,303.28389260213976,4.1850000000000005,
0.19290614128112793,298.8657070511212,4.184,
0.19310808181762695,302.9157104728882,4.186,
0.19333720207214355,302.67025572005383,4.1855,
0.19352126121520996,305.98389488331776,4.18125,
0.1937241554260254,308.68389716449576,4.18225,
0.19389629364013672,319.97481579487646,4.1835,
0.19409418106079102,306.10662225973493,4.183,
0.19432330131530762,301.93389146155073,4.188,
0.19450616836547852,298.00661541620093,4.1845,
0.19471430778503418,297.392978534115,4.1865,
0.19490313529968262,297.14752378128065,4.1845,
0.19512701034545898,296.5338868991947,4.183,
0.1953263282775879,296.1657047699432,4.1850000000000005,
0.195512056350708,296.9020690284463,4.184,
0.195709228515625,300.092980815293,4.18625,
0.1958930492401123,305.24753062481466,4.181,
0.19608235359191895,303.6520747313913,4.182,
0.19632720947265625,302.4248009672195,4.184,
0.1965041160583496,301.1975272030477,4.18475,
0.19672322273254395,299.6020713096243,4.18475,
0.19691801071166992,299.6020713096243,4.1845,
0.1971120834350586,314.69753860893763,4.18525,
0.19735407829284668,299.2338891803727,4.1835,
0.19753432273864746,301.81116408513356,4.1805,
0.19772911071777344,297.6384332869494,4.1842500000000005,
0.1978912353515625,302.54752834363666,4.1845,
0.1980893611907959,310.892989940005,4.1857500000000005,
0.19833803176879883,301.6884367087164,4.1857500000000005,
0.19851422309875488,271.25204735725526,4.18275,
0.19873714447021484,277.8793256837831,4.18525,
0.19894027709960938,283.15660286972195,4.1805,
0.199141263961792,338.13846750461937,4.18025,
0.19936418533325195,339.4884686452084,4.17975,
0.1995561122894287,343.17028993772385,4.1825,
0.19973301887512207,332.493008189429,4.1865,
0.19992709159851074,325.49754773364964,4.18325,
0.200120210647583,299.35661655678996,4.18475,
0.20033717155456543,297.6384332869494,4.18525,
0.2005009651184082,297.2702511576978,4.1842500000000005,
0.20072412490844727,294.692976252937,4.1850000000000005,
0.20089221000671387,297.6384332869494,4.18125,
0.2013540267944336,307.8248055295755,4.18275,
0.20158624649047852,298.00661541620093,4.18275,
0.20158624649047852,299.6020713096243,4.18125,
0.20173120498657227,299.84752606245866,4.1845,
0.20192313194274902,312.97935533909714,4.183,
0.20212030410766602,307.57935077674114,4.18625,
0.20235419273376465,299.7247986860415,4.1850000000000005,
0.20251917839050293,298.37479754545245,4.18625,
0.2027442455291748,298.2520701690353,4.1842500000000005,
0.20293521881103516,300.2157081917102,4.1815,
0.20315122604370117,300.58389032096176,4.18225,
0.203369140625,301.93389146155073,4.18675,
0.20354008674621582,299.11116180395555,4.1845,
0.20372819900512695,301.93389146155073,4.18525,
0.2039332389831543,318.01117777220156,4.186,
0.20414423942565918,307.4566234003239,4.1835,
0.20435523986816406,298.8657070511212,4.18525,
0.20452618598937988,296.9020690284463,4.18375,
0.2047281265258789,303.0384378493054,4.18225,
0.20493316650390625,315.31117549102356,4.183,
0.20513415336608887,298.37479754545245,4.184,
0.2053360939025879,297.6384332869494,4.1865,
0.2055370807647705,297.7611606633666,4.1845,
0.2057192325592041,305.1248032483975,4.184,
0.20590734481811523,320.5884526769624,4.18,
0.20609307289123535,311.1384446928394,4.1825,
0.2063312530517578,310.4020804343363,4.18175,
0.2065122127532959,313.1020827155143,4.1835,
0.2067101001739502,312.24299108059404,4.184,
0.20690107345581055,308.192987658827,4.18225,
0.20710015296936035,306.5975317654037,4.18725,
0.20732331275939941,305.6157127540662,4.184,
0.20751523971557617,334.9475557177727,4.18325,
0.20773029327392578,330.89755229600564,4.1842500000000005,
0.2079012393951416,334.8248283413555,4.18225,
0.20814108848571777,325.00663822798094,4.1855,
0.20836114883422852,310.03389830508473,4.1825,
0.20850515365600586,297.6384332869494,4.1815,
0.208740234375,299.35661655678996,4.186,
0.2089080810546875,299.97025343887583,4.187,
0.20914220809936523,296.77934165202913,4.18175,
0.209334135055542,296.9020690284463,4.1845,
0.2095344066619873,300.092980815293,4.182,
0.2097179889678955,298.74297967470403,4.182,
0.20993995666503906,315.31117549102356,4.184,
0.21012520790100098,299.6020713096243,4.181,
0.210341215133667,302.4248009672195,4.1850000000000005,
0.21053624153137207,298.9884344275384,4.18325,
0.21073627471923828,298.9884344275384,4.18525,
0.2109372615814209,297.7611606633666,4.18375,
0.21115326881408691,298.1293427926181,4.18525,
