Time(ms),Main(mA),Main Voltage(V),
0.09142208099365234,-0.03691246509782286,0.0,
0.09161615371704102,0.0023755546845133746,0.0,
0.09183430671691895,-0.018638967524643217,0.0,
0.09202218055725098,-0.00036546995146357215,0.0,
0.09220623970031738,-0.03143041582586897,0.0,
0.09242510795593262,-0.022293667039279146,0.0,
0.09259223937988281,-0.023207341917938128,0.0,
0.09279513359069824,-0.025948366553915074,0.0,
0.09299826622009277,0.0014618798058543922,0.0,
0.09318208694458008,0.004202904441831339,0.0,
0.09339332580566406,0.0014618798058543922,0.0,
0.0935969352722168,-0.013156918252689323,0.0,
0.0937962532043457,-0.01589794288866627,0.0,
0.09400725364685059,-0.01224324337403034,0.0,
0.09417510032653809,-0.009502218738053394,0.0,
0.09437918663024902,-0.04148083949111777,0.0,
0.09460926055908203,-0.022293667039279146,0.0,
0.09479022026062012,-0.005847519223417465,0.0,
0.0950021743774414,-0.022293667039279146,0.0,
0.09519624710083008,-0.0195526424033022,0.0,
0.0953972339630127,0.0014618798058543922,0.0,
0.09561395645141602,0.0005482049271954101,0.0,
0.09580612182617188,-0.013156918252689323,0.0,
0.09600710868835449,-0.0040201694660995015,0.0,
0.09619307518005371,-0.013156918252689323,0.0,
0.09640026092529297,-0.01589794288866627,0.0,
0.09662604331970215,-0.014984268010007287,0.0,
0.09682822227478027,-0.005847519223417465,0.0,
0.09701108932495117,-0.02777571631123304,0.0,
0.09720706939697266,-0.02412101679659711,0.0,
0.09740614891052246,-0.016811617767325253,0.0,
0.09761309623718262,-0.025034691675256092,0.0,
0.09782719612121582,-0.013156918252689323,0.0,
0.09800124168395996,0.0023755546845133746,0.0,
0.09819316864013672,-0.0195526424033022,0.0,
0.0984041690826416,-0.014070593131348305,0.0,
0.09862208366394043,-0.011329568495371358,0.0,
0.09881925582885742,-0.01772529264598423,0.0,
0.0996541976928711,-0.00036546995146357215,0.0,
0.09990310668945312,-0.0195526424033022,0.0,
0.09990310668945312,0.0023755546845133746,0.0,
0.09990310668945312,-0.04148083949111777,0.0,
0.10007810592651367,-0.016811617767325253,0.0,
0.10007810592651367,-0.022293667039279146,0.0,
0.10023307800292969,0.004202904441831339,0.0,
0.10041117668151855,-0.013156918252689323,0.0,
0.10062122344970703,-0.0021928197087815364,0.0,
0.100830078125,-0.01772529264598423,0.0,
0.10103511810302734,-0.030516740947209985,0.0,
0.10119819641113281,0.003289229563172357,0.0,
0.10141420364379883,-0.004933844344758484,0.0,
0.1016242504119873,-0.03143041582586897,0.0,
0.1018381118774414,-0.026862041432574056,0.0,
0.10203909873962402,-0.005847519223417465,0.0,
0.1021881103515625,-0.03234409070452795,0.0,
0.1024172306060791,-0.008588543859394414,0.0,
0.10262608528137207,-0.026862041432574056,0.0,
0.10283708572387695,-0.02777571631123304,0.0,
0.10302519798278809,-0.013156918252689323,0.0,
0.10322308540344238,-0.01772529264598423,0.0,
0.10343194007873535,0.009684953713785232,0.0,
0.10363125801086426,-0.014984268010007287,0.0,
0.1038200855255127,-0.01589794288866627,0.0,
0.1040041446685791,-0.029603066068551006,0.0,
0.10421609878540039,-0.009502218738053394,0.0,
0.10442328453063965,-0.01224324337403034,0.0,
0.1046152114868164,-0.010415893616712376,0.0,
0.10480904579162598,-0.0040201694660995015,0.0,
0.10501813888549805,-0.0040201694660995015,0.0,
0.10523128509521484,-0.0021928197087815364,0.0,
0.10545611381530762,0.006943929077808286,0.0,
0.10563826560974121,-0.026862041432574056,0.0,
0.10581517219543457,-0.029603066068551006,0.0,
0.10602235794067383,-0.00767486898073543,0.0,
0.1062312126159668,-0.02868939118989202,0.0,
0.10641121864318848,-0.0040201694660995015,0.0,
0.10663032531738281,-0.003106494587440519,0.0,
0.10683131217956543,-0.00036546995146357215,0.0,
0.1070101261138916,-0.026862041432574056,0.0,
0.10721802711486816,-0.03143041582586897,0.0,
0.10744118690490723,-0.014070593131348305,0.0,
0.10761404037475586,-0.025948366553915074,0.0,
0.10784411430358887,-0.009502218738053394,0.0,
0.10802507400512695,-0.0195526424033022,0.0,
0.10821008682250977,-0.005847519223417465,0.0,
0.10841703414916992,-0.016811617767325253,0.0,
0.10864114761352539,-0.016811617767325253,0.0,
0.1088252067565918,-0.00036546995146357215,0.0,
0.10905814170837402,-0.008588543859394414,0.0,
0.10921716690063477,-0.010415893616712376,0.0,
0.10943317413330078,-0.01224324337403034,0.0,
0.10961222648620605,-0.00036546995146357215,0.0,
0.1098172664642334,0.007857603956467268,0.0,
0.11000823974609375,-0.006761194102076448,0.0,
0.11022424697875977,-0.0195526424033022,0.0,
0.11043214797973633,-0.02046631728196118,0.0,
0.11062502861022949,-0.025948366553915074,0.0,
0.11081123352050781,-0.008588543859394414,0.0,
0.11104917526245117,-0.008588543859394414,0.0,
0.11123323440551758,0.006943929077808286,0.0,
0.11143207550048828,-0.025034691675256092,0.0,
0.11163115501403809,-0.01589794288866627,0.0,
0.11184120178222656,-0.0040201694660995015,0.0,
0.11203312873840332,-0.021379992160620163,0.0,
0.11222314834594727,0.00877127883512625,0.0,
0.11245918273925781,0.005116579320490321,0.0,
0.11263418197631836,-0.02046631728196118,0.0,
0.11281323432922363,-0.018638967524643217,0.0,
0.11305117607116699,-0.006761194102076448,0.0,
0.11324501037597656,-0.009502218738053394,0.0,
0.11342716217041016,-0.01589794288866627,0.0,
0.11364316940307617,-0.018638967524643217,0.0,
0.11382603645324707,-0.01589794288866627,0.0,
0.11405110359191895,-0.025034691675256092,0.0,
0.11424016952514648,-0.02868939118989202,0.0,
0.1144261360168457,-0.026862041432574056,0.0,
0.11465311050415039,-0.01772529264598423,0.0,
0.11482501029968262,-0.003106494587440519,0.0,
0.11506104469299316,-0.0021928197087815364,0.0,
0.11523318290710449,0.004202904441831339,0.0,
0.1154329776763916,-0.010415893616712376,0.0,
0.11564111709594727,-0.009502218738053394,0.0,
0.11585307121276855,-0.0012791448301225543,0.0,
0.11603903770446777,-0.006761194102076448,0.0,
0.11625123023986816,-0.01589794288866627,0.0,
0.11643218994140625,-0.00767486898073543,0.0,
0.11663627624511719,-0.00767486898073543,0.0,
0.11684513092041016,-0.011329568495371358,0.0,
0.11705517768859863,-0.011329568495371358,0.0,
0.1172029972076416,-0.03143041582586897,0.0,
0.1174311637878418,-0.006761194102076448,0.0,
0.11762833595275879,-0.005847519223417465,0.0,
0.11786031723022461,-0.008588543859394414,0.0,
0.11805009841918945,-0.03873981485514083,0.0,
0.11824321746826172,-0.018638967524643217,0.0,
0.11845111846923828,-0.011329568495371358,0.0,
0.11863303184509277,-0.021379992160620163,0.0,
0.11887121200561523,-0.021379992160620163,0.0,
0.11903524398803711,-0.011329568495371358,0.0,
0.11923408508300781,-0.005847519223417465,0.0,
0.1194450855255127,-0.018638967524643217,0.0,
0.11964225769042969,-0.013156918252689323,0.0,
0.11984419822692871,0.018821702500375053,0.0,
0.12005114555358887,-0.014070593131348305,0.0,
0.12023615837097168,-0.0195526424033022,0.0,
0.12045907974243164,-0.014070593131348305,0.0,
0.12064909934997559,-0.008588543859394414,0.0,
0.12085199356079102,-0.00767486898073543,0.0,
0.1210639476776123,-0.00767486898073543,0.0,
0.12124514579772949,-0.006761194102076448,0.0,
0.12144112586975098,-0.0040201694660995015,0.0,
0.12164521217346191,-0.01224324337403034,0.0,
0.12187027931213379,-0.014984268010007287,0.0,
0.12206530570983887,-0.013156918252689323,0.0,
0.12226414680480957,-0.01224324337403034,0.0,
0.12245917320251465,-0.0012791448301225543,0.0,
0.12265610694885254,-0.02777571631123304,0.0,
0.12284708023071289,-0.011329568495371358,0.0,
0.12304115295410156,-0.014984268010007287,0.0,
0.12323617935180664,-0.010415893616712376,0.0,
0.12345719337463379,0.016080677864398107,0.0,
0.12365126609802246,-0.04330818924843574,0.0,
0.12388420104980469,-0.0012791448301225543,0.0,
0.12406206130981445,-0.005847519223417465,0.0,
0.12424206733703613,-0.018638967524643217,0.0,
0.12443709373474121,-0.030516740947209985,0.0,
0.1249380111694336,-0.02412101679659711,0.0,
0.12514829635620117,0.005116579320490321,0.0,
0.12514829635620117,-0.02412101679659711,0.0,
0.1253042221069336,0.004202904441831339,0.0,
0.12546110153198242,-0.03234409070452795,0.0,
0.12564921379089355,-0.02868939118989202,0.0,
0.12586402893066406,-0.03234409070452795,0.0,
0.12606525421142578,-0.008588543859394414,0.0,
0.12624526023864746,-0.022293667039279146,0.0,
0.12642836570739746,-0.0012791448301225543,0.0,
0.1266341209411621,-0.014984268010007287,0.0,
0.12683510780334473,-0.003106494587440519,0.0,
0.12704110145568848,-0.013156918252689323,0.0,
0.12723612785339355,-0.021379992160620163,0.0,
0.12743616104125977,-0.0040201694660995015,0.0,
0.1276531219482422,-0.016811617767325253,0.0,
0.12784218788146973,-0.01589794288866627,0.0,
0.12803101539611816,0.0014618798058543922,0.0,
0.12823915481567383,-0.030516740947209985,0.0,
0.1284470558166504,-0.01589794288866627,0.0,
0.12864208221435547,-0.0040201694660995015,0.0,
0.12884926795959473,-0.029603066068551006,0.0,
0.12905120849609375,-0.026862041432574056,0.0,
0.12924909591674805,-0.014070593131348305,0.0,
0.12947320938110352,-0.014070593131348305,0.0,
0.12966418266296387,-0.01224324337403034,0.0,
0.12985920906066895,-0.029603066068551006,0.0,
0.1300501823425293,0.007857603956467268,0.0,
0.13025426864624023,-0.014984268010007287,0.0,
0.13047122955322266,-0.02777571631123304,0.0,
0.13065028190612793,-0.010415893616712376,0.0,
0.13087916374206543,-0.025948366553915074,0.0,
0.13107728958129883,-0.01589794288866627,0.0,
0.13126826286315918,0.005116579320490321,0.0,
0.13144707679748535,-0.013156918252689323,0.0,
0.1316852569580078,-0.02412101679659711,0.0,
0.13184618949890137,-0.025948366553915074,0.0,
0.1320509910583496,-0.02046631728196118,0.0,
0.13227224349975586,-0.02777571631123304,0.0,
0.1324751377105713,-0.014984268010007287,0.0,
0.1326463222503662,-0.006761194102076448,0.0,
0.13287615776062012,-0.010415893616712376,0.0,
0.13307905197143555,0.005116579320490321,0.0,
0.13327908515930176,-0.013156918252689323,0.0,
0.13346529006958008,-0.008588543859394414,0.0,
0.13367724418640137,-0.013156918252689323,0.0,
0.1338639259338379,-0.008588543859394414,0.0,
0.1340491771697998,0.003289229563172357,0.0,
0.1342463493347168,-0.01224324337403034,0.0,
0.13444828987121582,0.006943929077808286,0.0,
0.1346430778503418,-0.022293667039279146,0.0,
0.1349020004272461,-0.01772529264598423,0.0,
0.1350572109222412,-0.030516740947209985,0.0,
0.13523221015930176,-0.008588543859394414,0.0,
0.13542819023132324,-0.03234409070452795,0.0,
0.13563227653503418,-0.008588543859394414,0.0,
0.13583707809448242,-0.023207341917938128,0.0,
0.13603711128234863,-0.03325776558318693,0.0,
0.13625216484069824,-0.01224324337403034,0.0,
0.13647794723510742,-0.0012791448301225543,0.0,
0.13669419288635254,-0.03143041582586897,0.0,
0.13692021369934082,-0.030516740947209985,0.0,
0.13707804679870605,-0.03599879021916388,0.0,
0.1372671127319336,-0.0012791448301225543,0.0,
0.13763833045959473,-0.01224324337403034,0.0,
0.13779425621032715,-0.021379992160620163,0.0,
0.1379380226135254,-0.025948366553915074,0.0,
